,Search Topic,Title,Question,Votes,Views,Answerer Name,Date of Answer,Answerer Reputation Score
1928,Tableau,removing duplicate dimension using Tableau,"here is the 2 dimension column sample data.
serial.    tag
111         A
111         B
113         C
114         D
115         E
115         F
I want to provide tableau filter based on tag.  if i ...",0,8 views,user16113168,2021-06-03 05:34:59Z,1
1929,Tableau,How can I remove a published data source from the server so it is not shown when connecting to the server?,"I have some old data sources that are not in use anymore. However when someone connects to the server you get the ""Search for data"" window with the list of data sources. Is there any way to ...",0,4 views,LironCareto,2021-06-02 20:06:52Z,1
1930,Tableau,Custom date range (-1 through +7 days from today),"I'm trying to show an 8 day date range that shows one day in the past through 7 days into the future but the relative date range is only before or after in a Tableau workbook.
Any ideas on how to ...",0,8 views,Danimov82,2021-06-02 18:23:35Z,185
1931,Tableau,Salesforce Tableau Viz Component,"I am trying to pull the tableau visualisation in salesforce App page using viz component, is there any way we can enforce or respect sharing settings of the records?
Thanks in advance",0,3 views,Tanisha Laddha,2021-06-02 13:45:37Z,1
1932,Tableau,Embedding a tableau dashboard into react messes up the formatting of the dashboard,"I have a tableau dashboard that I am trying to embed into a react website using the tableau-api npm package. Although it looks fine on tableau public, the layout changes when I embed it. How do I ...",2,16 views,sara,2021-06-02 05:04:34Z,23
1933,Tableau,How to count frequency and select highest frequency number in tableau?,"I am trying to count maxium number from one category (for eg.0, 1, 1, 2, 3, 4,4,4,4,4) and wanted to show maximum frequency (in this case 4) should come up based on highest frequecy number.
Thank you",-1,7 views,Shank,2021-06-01 22:57:58Z,1
1934,Tableau,How to make Text boxes in Tableau match in dimensions?,"I'm trying to make the inner white boxes in my Tableau Dashboard match in size and dimension.
It seems that they are only scaled by the text above them, which in some cases will wrap but not others, ...",0,12 views,Mark McGown,2021-05-31 22:44:26Z,655
1935,python,lambdify integral solution to inverse power law,"I am using sympy to evaluate an integral of the form 1/t^p and then lambdify the expression to evaluate it. Evaluated at p=1, the resolution expression should return ln(t), but instead returns a ...",1,11 views,Kélian Dascher Cousineau,2021-06-03 20:09:44Z,11
1936,python,How to map LDAP AD Groups to User roles in python flask AppBuilder,I'm currently trying to map automatically user groups in LDAP to user roles in a flask AppBuilder framework based application but can't come up with a solution. I have read through the entire flask ...,10,934 views,Bonifacio2,2021-06-03 20:09:01Z,"2,687"
1937,python,behave.use_step_matcher | how to smartly or efficiently use it? | good design principle?,"I need some guidance on how to smartly or efficiently use behave.use_step_matcher().
A. So I am initializing default matcher for all features as parse by declaring behave.use_step_matcher('parse') ...",0,10 views,Govinda,2021-06-03 20:08:58Z,199
1938,python,XGBoost Regressor cannot fit the model using string data,"I'm trying to use XGBoost to predict a one target (one attribute) dataframe. Below my code. I run it on Colab
!sudo pip install xgboost
!sudo pip install --upgrade xgboost
import xgboost as xgb
from ...",0,12 views,Prakash Dahal,2021-06-03 20:08:46Z,"1,333"
1939,python,Pandas merge is not giving the expected result,"Im trying to merge two dataframes df1 and df2 and get only the rows which have same values for 'column1' and write the resultant dataframe to an excel.
Code:
#some other code above

if df1.empty == ...",0,34 views,Mr.B,2021-06-03 20:07:59Z,39
1940,python,Peforming a collection of expensive tasks concurrently in Python,"I have the following code which is made to process a lot of data, the run_experiments prepares the data needed, and the run_strategy function processes that data and keeps the result in its internal ...",0,12 views,orie,2021-06-03 20:06:51Z,149
1941,python,How to fix: Cannot mask with non-boolean array containing NA / NaN values error?,"I currently have a df 452143 row x 9 columns.
I am trying to implement a function which returns two lists of the 1,000 most frequent nouns and 1,000 most frequent verbs/adjectives.
This is my ...",0,15 views,burtonian,2021-06-03 20:05:49Z,39
1942,python,How to make a discord bot search then play a link with only one command,"The error was simple, the two commands just had to be merged into 1 command by removing the 2nd command. The mistake was easy, here is the code if anyone wants it. Though its against Youtube services ...",1,27 views,Madz,2021-06-03 20:04:55Z,11
1943,python,Filter dataframe with list of nested dict,"Sample data ,I have a dataframe 'df' :
id
a
b
1
HH
DOG
2
HH
CAT
3
W
DOG
have one variable as list of nested dict filter_dict = [{'a': 'HH'}, {'a': 'W','b':'DOG'}]
How can I filter the dataframe ...",4,93 views,pythonic833,2021-06-03 20:04:11Z,"2,245"
1944,python,How can I loop through a list and for each distinct value initiate another loop?,"I have a python list, this list is of any document that has been updated within a set timeframe and the documents are ID'd via a set value in the list.  There may be one or many in the resulting list. ...",-1,39 views,quamrana,2021-06-03 20:03:34Z,27.4k
1945,python,Unable to print rat maze problem using OOP?,"I have added the code please help me as I am unable to print the pattern route using oop what i am doing wrong please help me fix it. Thank you
enter image description here",0,9 views,MOHIT,2021-06-03 20:03:31Z,1
1946,python,open telemetry InMemorySpanExporter not reseting after test case is completed,"Open Telemetry InMemorySpanExporter not resetting after test class is complete. This is causing span_list = self.memory_exporter.get_finished_spans() to be empty for the 2nd test class.
from ...",0,22 views,c24t,2021-06-03 20:02:49Z,36
1947,python,Conditionally remove an XML element,"<input>
      <signal dataType=""Single"" defaultValue="""" gdsName=""DSP_1/ctrlDsp1_OutOtherLane"">
        <destSignal simulinkIoType=""appicationIO"" ...",0,36 views,Daniel Haley,2021-06-03 20:02:32Z,46.9k
1948,python,MFCC feature extraction outputs are not correct,"I am trying to do a CNN for audio (0 to 9) using a function called MFM. My issue right now is the accuracy that I get when training the model is low, I tried to find where the error is and found that ...",-1,15 views,Leo,2021-06-03 20:02:01Z,1
1949,python,i get an SyntaxError: unexpected EOF while parsing [closed],I am using python to make an app that can translate words. I use code visual studio and I use a Json file for the data. this is the code that I have written and the error I got. I first got an error ...,-2,23 views,Sven Eberth,2021-06-03 19:59:20Z,"1,478"
1950,python,How to automate password entry for Azure?,"I want to automatically login an Azure system to access the virtual machine. I run the following code:
process_1 = subprocess.call(key.SSH_KEY + ' | ' + key.PASSKEY, shell = True) # Login to virtual ...",0,12 views,greendaysbomb,2021-06-03 19:59:19Z,139
1951,python,Create virtual environment from setup.cfg,"I have a Python project, which uses a SDK (beam), which in turn enforces setuptools.
Now for my dev environment, I am currently duplicating the library requirements of setup.cfg in poetry. This way I ...",0,20 views,sinoroc,2021-06-03 19:58:41Z,"9,688"
1952,python,"How to create icons for windows, MacOS and Linux application","I hope I am asking this in the correct section, otherwise, kindly move my post.
I am building an application which is available for Windows, Linux (as AppImage) and MacOS. I need shortcut icons for ...",2,112 views,Ratul Hasan,2021-06-03 19:58:39Z,318
1953,python,Unable to load a Keras saved model (Error: unable to open file),"i trained a keras sequential model on colab and saved it to the TensorFlow SavedModel format.
Then i download zipped folder of trained model (containing saved_model.pb file and variable subfolder) to ...",0,21 views,Kaveh,2021-06-03 19:56:23Z,196
1954,python,"'WebDriver Manager firefox:not found' when deployed with docker, but working local",I have a Flask Application that I want to deploy with heroku and docker. The application works as intended except for one thing: At one point it uses selenium and firefox to get some value from a ...,0,17 views,davidism,2021-06-03 19:54:40Z,98.7k
1955,python,How to await a function in a normal function,"In the following code I'll receive Tweets from the Twitter API over Tweepy. I want to send these Tweets in a Discord channel, but how can I work with an await function in a normal class.
import ...",0,31 views,Harmon758,2021-06-03 19:54:16Z,"2,771"
1956,python,python - how do I expand and save my graphs? [duplicate],"I want my graphs expanded and saved. Tried to do it in my codes and not sure if bbox_inches='tight' is doing what it needs to do, as my graph looks very small and the there seems to be a lot of space ...",0,26 views,user13412850,2021-06-03 19:54:13Z,367
1957,python,How to add a user to Azure DevOps using it's python client API?,"I am writing a python script to add a user(an existing user from the AAD backed provider) to Azure DevOps. I am using python client library of Azure DevOps for this purpose.
After authentication, I am ...",1,708 views,quantopirotroid,2021-06-03 19:53:13Z,1
1958,python,Tensor shape does not match target value in testing,"I am creating a model based on MobileNetV2:
# UNQ_C2
# GRADED FUNCTION
def alpaca_model(image_shape=IMG_SIZE, data_augmentation=data_augmenter()):
    ''' Define a tf.keras model for binary ...",0,23 views,Frightera,2021-06-03 19:52:19Z,"2,419"
1959,python,Python and MySQL connector - Connection timed out error,"I have a Python script which connects to my database, gets all the users' hashes and their emails, then parses through those hashes and gets some other data from the DB based on the user's hash value.
...",0,16 views,Topcoder,2021-06-03 19:52:16Z,1
1960,python,Getting error trying to add 2 code.assign() to parameter_overrides of the CloudFormation deploy action,"Using: Python, AWS-CDK
Getting error attempting to add a second assign() to my parameter_overrides.
Error message:

""SyntaxError: positional argument follows keyword argument""

codepipeline....",0,25 views,Steve,2021-06-03 19:51:18Z,148
1961,python,pathlib PurePath.match function doesn't,"pathlib match(pattern) is documented as matching a path against a provided glob-style pattern, but it doesn't work.
>>> Path(""w/x/y/z"").mkdir(parents=True)
>>> list(Path()....",1,27 views,Mike Z,2021-06-03 19:50:08Z,311
1962,python,Cross Entropy Loss Function,"I am trying to make a cross entropy loss function in a multi-layer perceptron without using the usual code.
I have managed to code the ReLU activation function, One hot encoding function, and a ...",-1,23 views,desertnaut,2021-06-03 19:49:19Z,46.3k
1963,python,Selenium Python can't find element,Hey guys im completely lost. I've tried everything find_by_xpath/by_class etc but it just won't work. I always get the can't find element error: selenium.common.exceptions.NoSuchElementException: ...,0,49 views,itronic1990,2021-06-03 19:49:08Z,371
1964,python,Problem adding touch event/click functionality to a widget with Kivy,"I was wondering if someone could help me add some touch event/click functionality to a widget. I've tried a few things, including the following, which results in nothing happening at all:
from kivy....",0,14 views,inclement,2021-06-03 19:49:06Z,26.2k
